timestamp,asset_id,assigned_site_id,latitude,longitude,engine_state,engine_rpm,engine_hours_total,fuel_level_pct,engine_temp_c,battery_voltage,speed_kmh,ground_truth_label
2026-07-29T09:00:00Z,EQX0022,SITE009,13.527624,79.722853,OFF,0,1018.62,66.08,65.4,13.36,0.0,NORMAL
2026-07-29T09:05:00Z,EQX0022,SITE009,13.52903,79.725868,RUNNING,1585,1018.7,66.02,90.0,13.93,6.7,NORMAL
2026-07-29T09:10:00Z,EQX0022,SITE009,13.530438,79.72032,RUNNING,1652,1018.78,65.93,82.2,13.18,3.9,NORMAL
2026-07-29T09:15:00Z,EQX0022,SITE009,13.525083,79.71516,RUNNING,1841,1018.87,65.85,78.5,14.14,9.4,NORMAL
2026-07-29T09:20:00Z,EQX0022,SITE009,13.530346,79.721543,RUNNING,1454,1018.95,65.75,81.1,12.8,13.9,NORMAL
2026-07-29T09:25:00Z,EQX0022,SITE009,13.526284,79.719604,RUNNING,1880,1019.03,65.66,83.6,12.94,0.9,NORMAL
2026-07-29T09:30:00Z,EQX0022,SITE009,13.529616,79.714788,RUNNING,1757,1019.12,65.54,82.8,13.96,6.5,NORMAL
2026-07-29T09:35:00Z,EQX0022,SITE009,13.521159,79.717735,RUNNING,1670,1019.2,65.42,90.2,12.11,6.0,NORMAL
2026-07-29T09:40:00Z,EQX0022,SITE009,13.525838,79.714933,IDLING,799,1019.28,65.42,57.0,12.51,0.0,NORMAL
2026-07-29T09:45:00Z,EQX0022,SITE009,13.529337,79.718756,RUNNING,1892,1019.37,65.31,85.6,13.98,14.7,NORMAL
2026-07-29T09:50:00Z,EQX0022,SITE009,13.522118,79.724522,RUNNING,1423,1019.45,65.27,84.8,12.18,10.8,NORMAL
2026-07-29T09:55:00Z,EQX0022,SITE009,13.528939,79.714874,RUNNING,1270,1019.53,65.17,86.7,12.42,12.3,NORMAL
2026-07-29T10:00:00Z,EQX0022,SITE009,13.523214,79.722248,RUNNING,1554,1019.62,65.07,80.9,13.51,8.9,NORMAL
2026-07-29T10:05:00Z,EQX0022,SITE009,13.52603,79.719516,IDLING,813,1019.7,65.06,66.1,12.41,0.0,NORMAL
2026-07-29T10:10:00Z,EQX0022,SITE009,13.523329,79.721781,RUNNING,1362,1019.78,65.0,84.9,12.7,3.6,NORMAL
2026-07-29T10:15:00Z,EQX0022,SITE009,13.524546,79.716447,RUNNING,1248,1019.87,64.88,81.3,13.84,12.5,NORMAL
2026-07-29T10:20:00Z,EQX0022,SITE009,13.526817,79.716719,RUNNING,1666,1019.95,64.84,78.1,13.76,1.0,NORMAL
2026-07-29T10:25:00Z,EQX0022,SITE009,13.524313,79.720138,IDLING,866,1020.03,64.84,65.6,12.26,0.0,NORMAL
2026-07-29T10:30:00Z,EQX0022,SITE009,13.522748,79.718755,IDLING,769,1020.12,64.83,38.9,13.63,0.0,NORMAL
2026-07-29T10:35:00Z,EQX0022,SITE009,13.530456,79.725149,IDLING,877,1020.2,64.83,63.3,13.48,0.0,NORMAL
2026-07-29T10:40:00Z,EQX0022,SITE009,13.520791,79.721415,RUNNING,1222,1020.28,64.79,79.0,13.72,0.6,NORMAL
2026-07-29T10:45:00Z,EQX0022,SITE009,13.527143,79.720436,RUNNING,1519,1020.37,64.73,89.3,12.84,16.9,NORMAL
2026-07-29T10:50:00Z,EQX0022,SITE009,13.52956,79.718897,RUNNING,1462,1020.45,64.61,81.6,12.85,1.5,NORMAL
2026-07-29T10:55:00Z,EQX0022,SITE009,13.523618,79.721796,OFF,0,1020.45,64.6,67.7,13.14,0.0,NORMAL
2026-07-29T11:00:00Z,EQX0022,SITE009,13.524409,79.715034,IDLING,808,1020.53,64.59,58.0,12.59,0.0,NORMAL
2026-07-29T11:05:00Z,EQX0022,SITE009,13.52433,79.714981,RUNNING,1724,1020.62,64.53,82.0,13.22,5.3,NORMAL
2026-07-29T11:10:00Z,EQX0022,SITE009,13.527353,79.715524,RUNNING,1383,1020.7,64.42,82.1,13.52,7.4,NORMAL
2026-07-29T11:15:00Z,EQX0022,SITE009,13.52735,79.722112,RUNNING,1465,1020.78,64.34,88.5,14.21,11.3,NORMAL
2026-07-29T11:20:00Z,EQX0022,SITE009,13.529687,79.717929,RUNNING,1697,1020.87,64.27,79.3,12.87,6.2,NORMAL
2026-07-29T11:25:00Z,EQX0022,SITE009,13.528786,79.71553,RUNNING,1482,1020.95,64.19,83.6,14.15,3.9,NORMAL
2026-07-29T11:30:00Z,EQX0022,SITE009,13.528353,79.715663,IDLING,821,1021.03,64.18,68.7,13.4,0.0,NORMAL
2026-07-29T11:35:00Z,EQX0022,SITE009,13.526748,79.717842,RUNNING,1587,1021.12,64.07,85.8,13.93,6.6,NORMAL
2026-07-29T11:40:00Z,EQX0022,SITE009,13.523126,79.722618,IDLING,884,1021.2,64.06,36.7,12.36,0.0,NORMAL
2026-07-29T11:45:00Z,EQX0022,SITE009,13.525732,79.723828,RUNNING,1486,1021.28,63.94,81.1,13.88,13.2,NORMAL
2026-07-29T11:50:00Z,EQX0022,SITE009,13.523883,79.72591,RUNNING,1789,1021.37,63.84,86.4,12.34,6.9,NORMAL
2026-07-29T11:55:00Z,EQX0022,SITE009,13.527441,79.724571,RUNNING,1780,1021.45,63.75,90.2,14.1,2.3,NORMAL
2026-07-29T12:00:00Z,EQX0022,SITE009,13.523871,79.723713,RUNNING,1425,1021.53,63.71,85.2,12.4,17.7,NORMAL
2026-07-29T12:05:00Z,EQX0022,SITE009,13.520833,79.720882,IDLING,831,1021.62,63.7,55.1,13.96,0.0,NORMAL
2026-07-29T12:10:00Z,EQX0022,SITE009,13.528633,79.716104,IDLING,656,1021.7,63.69,65.5,12.63,0.0,NORMAL
2026-07-29T12:15:00Z,EQX0022,SITE009,13.525461,79.715823,IDLING,693,1021.78,63.69,39.1,13.23,0.0,NORMAL
2026-07-29T12:20:00Z,EQX0022,SITE009,13.529252,79.715891,RUNNING,1786,1021.87,63.62,84.4,12.45,17.1,NORMAL
2026-07-29T12:25:00Z,EQX0022,SITE009,13.521009,79.723532,IDLING,892,1021.95,63.6,46.4,13.0,0.0,NORMAL
2026-07-29T12:30:00Z,EQX0022,SITE009,13.528077,79.721273,RUNNING,1582,1022.03,63.55,83.6,13.25,2.5,NORMAL
2026-07-29T12:35:00Z,EQX0022,SITE009,13.528792,79.723377,RUNNING,1562,1022.12,63.45,86.2,14.59,12.5,NORMAL
2026-07-29T12:40:00Z,EQX0022,SITE009,13.525492,79.723825,RUNNING,1306,1022.2,63.4,83.8,13.17,3.0,NORMAL
2026-07-29T12:45:00Z,EQX0022,SITE009,13.521078,79.718177,RUNNING,1751,1022.28,63.35,85.0,13.47,14.6,NORMAL
2026-07-29T12:50:00Z,EQX0022,SITE009,13.519582,79.72103,RUNNING,1399,1022.37,63.29,85.8,14.23,5.1,NORMAL
2026-07-29T12:55:00Z,EQX0022,SITE009,13.524806,79.71752,OFF,0,1022.37,63.27,57.4,14.53,0.0,NORMAL
2026-07-29T13:00:00Z,EQX0022,SITE009,13.529808,79.717151,RUNNING,1342,1022.45,63.16,81.3,14.56,10.0,NORMAL
2026-07-29T13:05:00Z,EQX0022,SITE009,13.522551,79.718275,RUNNING,1724,1022.53,63.06,80.1,14.6,16.8,NORMAL
2026-07-29T13:10:00Z,EQX0022,SITE009,13.526867,79.718082,OFF,0,1022.53,63.05,51.7,13.26,0.0,NORMAL
2026-07-29T13:15:00Z,EQX0022,SITE009,13.522761,79.714794,RUNNING,1653,1022.62,62.98,80.8,13.25,5.4,NORMAL
2026-07-29T13:20:00Z,EQX0022,SITE009,13.523733,79.716871,RUNNING,1595,1022.7,62.89,80.4,12.72,2.3,NORMAL
2026-07-29T13:25:00Z,EQX0022,SITE009,13.522868,79.719243,RUNNING,1475,1022.78,62.8,87.8,13.54,10.6,NORMAL
2026-07-29T13:30:00Z,EQX0022,SITE009,13.526779,79.720546,RUNNING,1205,1022.87,62.7,86.5,14.41,4.7,NORMAL
2026-07-29T13:35:00Z,EQX0022,SITE009,13.527561,79.715083,RUNNING,1756,1022.95,62.6,87.7,13.17,3.2,NORMAL
2026-07-29T13:40:00Z,EQX0022,SITE009,13.51985,79.717094,IDLING,830,1023.03,62.59,41.1,14.18,0.0,NORMAL
2026-07-29T13:45:00Z,EQX0022,SITE009,13.52611,79.720463,RUNNING,1327,1023.12,62.54,89.3,12.8,4.5,NORMAL
2026-07-29T13:50:00Z,EQX0022,SITE009,13.528612,79.726489,IDLING,739,1023.2,62.53,53.2,12.69,0.0,NORMAL
2026-07-29T13:55:00Z,EQX0022,SITE009,13.529856,79.721468,RUNNING,1635,1023.28,62.46,87.5,12.22,3.2,NORMAL
2026-07-29T14:00:00Z,EQX0022,SITE009,13.525553,79.725524,RUNNING,1856,1023.37,62.38,78.1,12.53,0.6,NORMAL
2026-07-29T14:05:00Z,EQX0022,SITE009,13.529153,79.718037,IDLING,810,1023.45,62.38,57.6,12.46,0.0,NORMAL
2026-07-29T14:10:00Z,EQX0022,SITE009,13.522074,79.723509,RUNNING,1895,1023.53,62.32,85.3,13.32,14.0,NORMAL
2026-07-29T14:15:00Z,EQX0022,SITE009,13.519808,79.724295,RUNNING,1794,1023.62,62.29,82.1,14.38,3.0,NORMAL
2026-07-29T14:20:00Z,EQX0022,SITE009,13.526401,79.724228,RUNNING,1339,1023.7,62.19,88.9,14.17,16.2,NORMAL
2026-07-29T14:25:00Z,EQX0022,SITE009,13.522543,79.717292,RUNNING,1827,1023.78,62.1,87.6,13.18,0.6,NORMAL
2026-07-29T14:30:00Z,EQX0022,SITE009,13.529803,79.720365,RUNNING,1374,1023.87,62.04,85.2,13.7,0.2,NORMAL
2026-07-29T14:35:00Z,EQX0022,SITE009,13.523701,79.725507,RUNNING,1746,1023.95,62.0,79.4,13.46,2.7,NORMAL
2026-07-29T14:40:00Z,EQX0022,SITE009,13.529089,79.719182,RUNNING,1718,1024.03,61.92,91.0,13.54,17.2,NORMAL
2026-07-29T14:45:00Z,EQX0022,SITE009,13.528904,79.716435,RUNNING,1534,1024.12,61.88,82.7,14.25,7.5,NORMAL
2026-07-29T14:50:00Z,EQX0022,SITE009,13.527013,79.720233,RUNNING,1246,1024.2,61.85,85.4,13.82,10.4,NORMAL
2026-07-29T14:55:00Z,EQX0022,SITE009,13.530312,79.717569,IDLING,763,1024.28,61.85,69.7,12.84,0.0,NORMAL
2026-07-29T15:00:00Z,EQX0022,SITE009,13.523662,79.72283,OFF,0,1024.28,61.84,39.4,13.76,0.0,NORMAL
2026-07-29T15:05:00Z,EQX0022,SITE009,13.524648,79.718103,RUNNING,1308,1024.37,61.8,85.8,13.82,4.8,NORMAL
2026-07-29T15:10:00Z,EQX0022,SITE009,13.527788,79.721244,RUNNING,1338,1024.45,61.68,90.1,13.75,11.3,NORMAL
2026-07-29T15:15:00Z,EQX0022,SITE009,13.52986,79.724465,RUNNING,1519,1024.53,61.56,90.9,13.93,10.2,NORMAL
2026-07-29T15:20:00Z,EQX0022,SITE009,13.530303,79.72439,IDLING,808,1024.62,61.55,55.8,12.3,0.0,NORMAL
2026-07-29T15:25:00Z,EQX0022,SITE009,13.520154,79.720365,RUNNING,1649,1024.7,61.45,86.5,12.32,14.6,NORMAL
2026-07-29T15:30:00Z,EQX0022,SITE009,13.524354,79.717425,RUNNING,1248,1024.78,61.4,80.5,12.97,2.7,NORMAL
2026-07-29T15:35:00Z,EQX0022,SITE009,13.531027,79.723792,RUNNING,1681,1024.87,61.36,81.5,12.32,5.8,NORMAL
2026-07-29T15:40:00Z,EQX0022,SITE009,13.522506,79.725904,OFF,0,1024.87,61.34,50.2,14.56,0.0,NORMAL
2026-07-29T15:45:00Z,EQX0022,SITE009,13.52404,79.715524,RUNNING,1882,1024.95,61.29,84.1,12.86,15.4,NORMAL
2026-07-29T15:50:00Z,EQX0022,SITE009,13.526983,79.718808,IDLING,880,1025.03,61.28,61.6,12.74,0.0,NORMAL
2026-07-29T15:55:00Z,EQX0022,SITE009,13.524172,79.722809,RUNNING,1317,1025.12,61.19,87.4,12.94,8.6,NORMAL
2026-07-29T16:00:00Z,EQX0022,SITE009,13.520975,79.717428,RUNNING,1869,1025.2,61.13,82.0,12.65,8.1,NORMAL
2026-07-29T16:05:00Z,EQX0022,SITE009,13.520232,79.716157,RUNNING,1200,1025.28,61.04,85.4,12.37,16.1,NORMAL
2026-07-29T16:10:00Z,EQX0022,SITE009,13.522357,79.719365,RUNNING,1368,1025.37,60.99,88.9,14.03,17.4,NORMAL
2026-07-29T16:15:00Z,EQX0022,SITE009,13.52704,79.720765,RUNNING,1521,1025.45,60.95,84.7,13.7,8.8,NORMAL
2026-07-29T16:20:00Z,EQX0022,SITE009,13.524937,79.716105,RUNNING,1538,1025.53,60.85,78.8,12.81,4.3,NORMAL
2026-07-29T16:25:00Z,EQX0022,SITE009,13.522772,79.721981,RUNNING,1241,1025.62,60.74,89.7,12.74,17.2,NORMAL
2026-07-29T16:30:00Z,EQX0022,SITE009,13.520095,79.725293,RUNNING,1490,1025.7,60.65,78.6,12.18,0.1,NORMAL
2026-07-29T16:35:00Z,EQX0022,SITE009,13.525964,79.717343,RUNNING,1610,1025.78,60.56,79.2,14.44,17.9,NORMAL
2026-07-29T16:40:00Z,EQX0022,SITE009,13.521556,79.724343,RUNNING,1607,1025.87,60.49,90.5,12.82,13.7,NORMAL
2026-07-29T16:45:00Z,EQX0022,SITE009,13.526302,79.721648,IDLING,662,1025.95,60.48,35.1,12.17,0.0,NORMAL
2026-07-29T16:50:00Z,EQX0022,SITE009,13.520858,79.721655,IDLING,782,1026.03,60.48,48.1,13.2,0.0,NORMAL
2026-07-29T16:55:00Z,EQX0022,SITE009,13.523447,79.716699,RUNNING,1300,1026.12,60.45,88.5,14.2,9.7,NORMAL
2026-07-29T17:00:00Z,EQX0022,SITE009,13.527822,79.723306,RUNNING,1710,1026.2,60.39,81.5,12.59,3.4,NORMAL
2026-07-29T17:05:00Z,EQX0022,SITE009,13.522608,79.721528,RUNNING,1645,1026.28,60.33,87.3,12.71,16.5,NORMAL
2026-07-29T17:10:00Z,EQX0022,SITE009,13.526115,79.723537,IDLING,687,1026.37,60.31,49.4,12.12,0.0,NORMAL
2026-07-29T17:15:00Z,EQX0022,SITE009,13.531454,79.723212,RUNNING,1845,1026.45,60.22,89.4,13.78,3.2,NORMAL
2026-07-29T17:20:00Z,EQX0022,SITE009,13.51981,79.722282,RUNNING,1675,1026.53,60.18,88.6,13.41,8.4,NORMAL
2026-07-29T17:25:00Z,EQX0022,SITE009,13.52356,79.721125,RUNNING,1455,1026.62,60.07,80.2,12.38,11.6,NORMAL
2026-07-29T17:30:00Z,EQX0022,SITE009,13.524814,79.719775,RUNNING,1836,1026.7,59.98,80.2,14.31,15.3,NORMAL
2026-07-29T17:35:00Z,EQX0022,SITE009,13.523268,79.717911,RUNNING,1660,1026.78,59.86,89.2,13.27,14.1,NORMAL
2026-07-29T17:40:00Z,EQX0022,SITE009,13.529189,79.718895,IDLING,715,1026.87,59.84,68.0,13.21,0.0,NORMAL
2026-07-29T17:45:00Z,EQX0022,SITE009,13.523114,79.718953,RUNNING,1708,1026.95,59.8,82.4,12.85,17.7,NORMAL
2026-07-29T17:50:00Z,EQX0022,SITE009,13.522586,79.724997,RUNNING,1561,1027.03,59.76,83.1,13.64,17.5,NORMAL
2026-07-29T17:55:00Z,EQX0022,SITE009,13.530076,79.726234,RUNNING,1875,1027.12,59.67,78.4,12.94,16.8,NORMAL
2026-07-29T18:00:00Z,EQX0022,SITE009,13.530618,79.716488,RUNNING,1785,1027.2,59.6,86.4,12.37,6.3,NORMAL
2026-07-29T18:05:00Z,EQX0022,SITE009,13.529284,79.717357,RUNNING,1829,1027.28,59.53,88.1,13.56,15.9,NORMAL
2026-07-29T18:10:00Z,EQX0022,SITE009,13.525368,79.723171,IDLING,880,1027.37,59.52,61.0,14.22,0.0,NORMAL
2026-07-29T18:15:00Z,EQX0022,SITE009,13.52078,79.726475,RUNNING,1386,1027.45,59.49,89.0,12.9,10.6,NORMAL
2026-07-29T18:20:00Z,EQX0022,SITE009,13.526224,79.715982,RUNNING,1614,1027.53,59.38,82.5,12.43,6.6,NORMAL
2026-07-29T18:25:00Z,EQX0022,SITE009,13.52222,79.715263,RUNNING,1684,1027.62,59.31,81.0,14.09,7.6,NORMAL
2026-07-29T18:30:00Z,EQX0022,SITE009,13.525049,79.72392,RUNNING,1305,1027.7,59.23,90.9,13.15,3.1,NORMAL
2026-07-29T18:35:00Z,EQX0022,SITE009,13.51955,79.720285,IDLING,708,1027.78,59.22,66.6,13.67,0.0,NORMAL
2026-07-29T18:40:00Z,EQX0022,SITE009,13.529589,79.7172,RUNNING,1626,1027.87,59.16,84.6,14.08,7.8,NORMAL
2026-07-29T18:45:00Z,EQX0022,SITE009,13.529436,79.725797,RUNNING,1871,1027.95,59.06,90.2,14.31,1.5,NORMAL
2026-07-29T18:50:00Z,EQX0022,SITE009,13.527288,79.724926,OFF,0,1027.95,59.05,42.5,13.71,0.0,NORMAL
2026-07-29T18:55:00Z,EQX0022,SITE009,13.520052,79.724712,IDLING,733,1028.03,59.03,58.9,14.27,0.0,NORMAL
2026-07-29T19:00:00Z,EQX0022,SITE009,13.51974,79.72019,OFF,0,1028.03,59.02,60.7,13.46,0.0,NORMAL
2026-07-29T19:05:00Z,EQX0022,SITE009,13.524001,79.717541,OFF,0,1028.03,59.01,60.1,14.0,0.0,NORMAL
2026-07-29T19:10:00Z,EQX0022,SITE009,13.52562,79.718637,OFF,0,1028.03,59.0,45.3,13.14,0.0,NORMAL
2026-07-29T19:15:00Z,EQX0022,SITE009,13.526202,79.720281,OFF,0,1028.03,58.98,67.8,12.58,0.0,NORMAL
2026-07-29T19:20:00Z,EQX0022,SITE009,13.52605,79.725951,OFF,0,1028.03,58.98,52.8,12.69,0.0,NORMAL
2026-07-29T19:25:00Z,EQX0022,SITE009,13.520864,79.716553,OFF,0,1028.03,58.97,54.7,13.86,0.0,NORMAL
2026-07-29T19:30:00Z,EQX0022,SITE009,13.523901,79.721003,OFF,0,1028.03,58.95,49.5,13.98,0.0,NORMAL
2026-07-29T19:35:00Z,EQX0022,SITE009,13.526873,79.723376,OFF,0,1028.03,58.95,41.8,12.62,0.0,NORMAL
2026-07-29T19:40:00Z,EQX0022,SITE009,13.528633,79.721377,OFF,0,1028.03,58.94,38.4,14.05,0.0,NORMAL
2026-07-29T19:45:00Z,EQX0022,SITE009,13.525678,79.725184,OFF,0,1028.03,58.94,35.1,12.31,0.0,NORMAL
2026-07-29T19:50:00Z,EQX0022,SITE009,13.52948,79.718787,OFF,0,1028.03,58.93,66.4,12.76,0.0,NORMAL
2026-07-29T19:55:00Z,EQX0022,SITE009,13.530307,79.726127,OFF,0,1028.03,58.91,58.6,13.98,0.0,NORMAL
2026-07-29T20:00:00Z,EQX0022,SITE009,13.526089,79.726304,OFF,0,1028.03,58.91,38.6,13.83,0.0,NORMAL
2026-07-29T20:05:00Z,EQX0022,SITE009,13.52047,79.721653,OFF,0,1028.03,58.9,64.9,12.28,0.0,NORMAL
2026-07-29T20:10:00Z,EQX0022,SITE009,13.527903,79.718854,OFF,0,1028.03,58.89,44.3,13.01,0.0,NORMAL
2026-07-29T20:15:00Z,EQX0022,SITE009,13.524194,79.721735,OFF,0,1028.03,58.88,50.3,13.88,0.0,NORMAL
2026-07-29T20:20:00Z,EQX0022,SITE009,13.524951,79.715991,OFF,0,1028.03,58.87,42.1,13.31,0.0,NORMAL
2026-07-29T20:25:00Z,EQX0022,SITE009,13.523196,79.719153,OFF,0,1028.03,58.86,36.5,14.53,0.0,NORMAL
2026-07-29T20:30:00Z,EQX0022,SITE009,13.531289,79.720084,OFF,0,1028.03,58.85,39.3,13.05,0.0,NORMAL
2026-07-29T20:35:00Z,EQX0022,SITE009,13.528188,79.716825,OFF,0,1028.03,58.83,63.4,14.59,0.0,NORMAL
2026-07-29T20:40:00Z,EQX0022,SITE009,13.523046,79.716891,OFF,0,1028.03,58.82,39.6,12.68,0.0,NORMAL
2026-07-29T20:45:00Z,EQX0022,SITE009,13.531431,79.718485,OFF,0,1028.03,58.81,38.2,14.57,0.0,NORMAL
2026-07-29T20:50:00Z,EQX0022,SITE009,13.529128,79.726225,OFF,0,1028.03,58.79,41.7,12.99,0.0,NORMAL
2026-07-29T20:55:00Z,EQX0022,SITE009,13.526977,79.722275,OFF,0,1028.03,58.79,56.0,12.5,0.0,NORMAL
2026-07-29T21:00:00Z,EQX0022,SITE009,13.521137,79.726616,OFF,0,1028.03,58.79,37.4,12.5,0.0,NORMAL
2026-07-29T21:05:00Z,EQX0022,SITE009,13.529057,79.722138,OFF,0,1028.03,58.77,35.3,13.8,0.0,NORMAL
2026-07-29T21:10:00Z,EQX0022,SITE009,13.529277,79.7199,OFF,0,1028.03,58.77,36.9,12.74,0.0,NORMAL
2026-07-29T21:15:00Z,EQX0022,SITE009,13.527916,79.716151,OFF,0,1028.03,58.77,68.3,14.03,0.0,NORMAL
2026-07-29T21:20:00Z,EQX0022,SITE009,13.527856,79.726738,OFF,0,1028.03,58.76,61.6,12.29,0.0,NORMAL
2026-07-29T21:25:00Z,EQX0022,SITE009,13.520912,79.726221,OFF,0,1028.03,58.76,56.4,14.01,0.0,NORMAL
2026-07-29T21:30:00Z,EQX0022,SITE009,13.523514,79.722532,OFF,0,1028.03,58.75,36.7,12.22,0.0,NORMAL
2026-07-29T21:35:00Z,EQX0022,SITE009,13.530317,79.72117,OFF,0,1028.03,58.74,64.0,13.1,0.0,NORMAL
2026-07-29T21:40:00Z,EQX0022,SITE009,13.526115,79.721918,OFF,0,1028.03,58.73,35.7,12.63,0.0,NORMAL
2026-07-29T21:45:00Z,EQX0022,SITE009,13.525047,79.723224,OFF,0,1028.03,58.72,41.4,13.42,0.0,NORMAL
2026-07-29T21:50:00Z,EQX0022,SITE009,13.528389,79.71485,OFF,0,1028.03,58.7,66.7,12.95,0.0,NORMAL
2026-07-29T21:55:00Z,EQX0022,SITE009,13.525881,79.721285,OFF,0,1028.03,58.7,45.8,14.42,0.0,NORMAL
2026-07-29T22:00:00Z,EQX0022,SITE009,13.526718,79.723453,OFF,0,1028.03,58.69,69.9,13.19,0.0,NORMAL
2026-07-29T22:05:00Z,EQX0022,SITE009,13.523308,79.717312,OFF,0,1028.03,58.68,62.8,12.98,0.0,NORMAL
2026-07-29T22:10:00Z,EQX0022,SITE009,13.526337,79.717828,OFF,0,1028.03,58.67,40.7,12.69,0.0,NORMAL
2026-07-29T22:15:00Z,EQX0022,SITE009,13.528789,79.718862,OFF,0,1028.03,58.66,65.6,12.69,0.0,NORMAL
2026-07-29T22:20:00Z,EQX0022,SITE009,13.5277,79.725206,OFF,0,1028.03,58.65,55.4,12.26,0.0,NORMAL
2026-07-29T22:25:00Z,EQX0022,SITE009,13.525646,79.7229,OFF,0,1028.03,58.65,36.2,13.26,0.0,NORMAL
2026-07-29T22:30:00Z,EQX0022,SITE009,13.521433,79.716712,OFF,0,1028.03,58.64,39.2,13.71,0.0,NORMAL
2026-07-29T22:35:00Z,EQX0022,SITE009,13.526411,79.718227,OFF,0,1028.03,58.63,44.5,13.24,0.0,NORMAL
2026-07-29T22:40:00Z,EQX0022,SITE009,13.525965,79.721055,OFF,0,1028.03,58.62,62.9,14.06,0.0,NORMAL
2026-07-29T22:45:00Z,EQX0022,SITE009,13.53,79.718477,OFF,0,1028.03,58.61,56.7,14.53,0.0,NORMAL
2026-07-29T22:50:00Z,EQX0022,SITE009,13.520952,79.719168,OFF,0,1028.03,58.61,44.2,12.45,0.0,NORMAL
2026-07-29T22:55:00Z,EQX0022,SITE009,13.521125,79.723367,OFF,0,1028.03,58.59,38.3,13.3,0.0,NORMAL
2026-07-29T23:00:00Z,EQX0022,SITE009,13.520559,79.717564,OFF,0,1028.03,58.59,62.6,13.44,0.0,NORMAL
2026-07-29T23:05:00Z,EQX0022,SITE009,13.527493,79.716135,OFF,0,1028.03,58.58,62.5,14.02,0.0,NORMAL
2026-07-29T23:10:00Z,EQX0022,SITE009,13.523406,79.719155,OFF,0,1028.03,58.58,56.0,14.41,0.0,NORMAL
2026-07-29T23:15:00Z,EQX0022,SITE009,13.523556,79.721605,OFF,0,1028.03,58.56,40.2,12.38,0.0,NORMAL
2026-07-29T23:20:00Z,EQX0022,SITE009,13.531101,79.724641,OFF,0,1028.03,58.56,41.0,14.08,0.0,NORMAL
2026-07-29T23:25:00Z,EQX0022,SITE009,13.522148,79.726078,OFF,0,1028.03,58.55,65.1,14.51,0.0,NORMAL
2026-07-29T23:30:00Z,EQX0022,SITE009,13.52977,79.722094,OFF,0,1028.03,58.54,35.9,12.63,0.0,NORMAL
2026-07-29T23:35:00Z,EQX0022,SITE009,13.520145,79.720499,OFF,0,1028.03,58.53,48.8,14.52,0.0,NORMAL
2026-07-29T23:40:00Z,EQX0022,SITE009,13.529336,79.715799,OFF,0,1028.03,58.51,54.7,13.75,0.0,NORMAL
2026-07-29T23:45:00Z,EQX0022,SITE009,13.526123,79.71665,OFF,0,1028.03,58.5,68.3,14.44,0.0,NORMAL
2026-07-29T23:50:00Z,EQX0022,SITE009,13.529622,79.717281,OFF,0,1028.03,58.49,37.9,14.4,0.0,NORMAL
2026-07-29T23:55:00Z,EQX0022,SITE009,13.527004,79.718393,OFF,0,1028.03,58.48,50.5,13.7,0.0,NORMAL
2026-07-29T00:00:00Z,EQX0023,SITE006,12.322337,80.644693,OFF,0,6798.7,71.34,39.2,13.14,0.0,NORMAL
2026-07-29T00:05:00Z,EQX0023,SITE006,12.325953,80.655416,OFF,0,6798.7,71.33,52.6,13.12,0.0,NORMAL
2026-07-29T00:10:00Z,EQX0023,SITE006,12.329685,80.648365,OFF,0,6798.7,71.33,67.7,12.51,0.0,NORMAL
2026-07-29T00:15:00Z,EQX0023,SITE006,12.324927,80.653469,OFF,0,6798.7,71.32,60.0,14.17,0.0,NORMAL
2026-07-29T00:20:00Z,EQX0023,SITE006,12.331671,80.648567,OFF,0,6798.7,71.3,45.7,14.16,0.0,NORMAL
2026-07-29T00:25:00Z,EQX0023,SITE006,12.331519,80.650766,OFF,0,6798.7,71.29,59.8,13.23,0.0,NORMAL
2026-07-29T00:30:00Z,EQX0023,SITE006,12.324763,80.648272,OFF,0,6798.7,71.29,36.2,12.63,0.0,NORMAL
2026-07-29T00:35:00Z,EQX0023,SITE006,12.324617,80.65325,OFF,0,6798.7,71.28,46.3,12.32,0.0,NORMAL
2026-07-29T00:40:00Z,EQX0023,SITE006,12.3321,80.655342,OFF,0,6798.7,71.26,39.9,14.1,0.0,NORMAL
2026-07-29T00:45:00Z,EQX0023,SITE006,12.327928,80.646107,OFF,0,6798.7,71.25,52.6,12.42,0.0,NORMAL
2026-07-29T00:50:00Z,EQX0023,SITE006,12.32849,80.644324,OFF,0,6798.7,71.25,47.5,13.53,0.0,NORMAL
2026-07-29T00:55:00Z,EQX0023,SITE006,12.333176,80.65207,OFF,0,6798.7,71.24,43.2,13.73,0.0,NORMAL
2026-07-29T01:00:00Z,EQX0023,SITE006,12.323189,80.655107,OFF,0,6798.7,71.23,59.9,12.87,0.0,NORMAL
2026-07-29T01:05:00Z,EQX0023,SITE006,12.3261,80.653044,OFF,0,6798.7,71.23,52.5,13.2,0.0,NORMAL
2026-07-29T01:10:00Z,EQX0023,SITE006,12.329366,80.654103,OFF,0,6798.7,71.22,67.1,12.6,0.0,NORMAL
2026-07-29T01:15:00Z,EQX0023,SITE006,12.325748,80.648558,OFF,0,6798.7,71.21,54.3,12.82,0.0,NORMAL
2026-07-29T01:20:00Z,EQX0023,SITE006,12.321296,80.654994,OFF,0,6798.7,71.19,35.6,13.76,0.0,NORMAL
